FullName,driverId,race_name,raceId,date,Grid_Position,Finish_Position,Avg Humidity,Avg Air Pressure,Rainfall,Avg AirTemp,safety_car_laps,RedFlag,Total_lap_time,Downforce level,Longest flat out section (m),first_stop,start_tyre,end_tyre,num_stops
Lando Norris,846,Emilia Romagna Grand Prix,1043,11/1/2020,9,8,71.1368,1017.892,FALSE,18.0304,7,0,5333.561,,,13,SOFT,SOFT,3
Kimi Räikkönen,8,Emilia Romagna Grand Prix,1043,11/1/2020,18,9,71.1368,1017.892,FALSE,18.0304,8,0,5334.654,,,48,MEDIUM,SOFT,2
Antonio Giovinazzi,841,Emilia Romagna Grand Prix,1043,11/1/2020,20,10,71.1368,1017.892,FALSE,18.0304,8,0,5338.828,,,10,SOFT,MEDIUM,2
Nicholas Latifi,849,Emilia Romagna Grand Prix,1043,11/1/2020,19,11,71.1368,1017.892,FALSE,18.0304,8,0,5339.565,,,34,MEDIUM,HARD,2
Sebastian Vettel,20,Emilia Romagna Grand Prix,1043,11/1/2020,14,12,71.1368,1017.892,FALSE,18.0304,8,0,5340.883,,,39,MEDIUM,SOFT,3
Lance Stroll,840,Emilia Romagna Grand Prix,1043,11/1/2020,15,13,71.1368,1017.892,FALSE,18.0304,8,0,5341.593,,,1,MEDIUM,SOFT,4
Romain Grosjean,154,Emilia Romagna Grand Prix,1043,11/1/2020,16,14,71.1368,1017.892,FALSE,18.0304,8,0,5345.365,,,9,MEDIUM,SOFT,3
Alexander Albon,848,Emilia Romagna Grand Prix,1043,11/1/2020,6,15,71.1368,1017.892,FALSE,18.0304,7,0,5369.714,,,14,SOFT,SOFT,3
Kevin Magnussen,825,Emilia Romagna Grand Prix,1043,11/1/2020,17,\N,71.1368,1017.892,FALSE,18.0304,0,0,,,,27,MEDIUM,HARD,2
Max Verstappen,830,Emilia Romagna Grand Prix,1043,11/1/2020,3,\N,71.1368,1017.892,FALSE,18.0304,0,0,,,,18,MEDIUM,HARD,2
Esteban Ocon,839,Emilia Romagna Grand Prix,1043,11/1/2020,12,\N,71.1368,1017.892,FALSE,18.0304,0,0,,,,13,MEDIUM,HARD,2
Pierre Gasly,842,Emilia Romagna Grand Prix,1043,11/1/2020,4,\N,71.1368,1017.892,FALSE,18.0304,0,0,,,,8,SOFT,SOFT,1
George Russell,847,Emilia Romagna Grand Prix,1043,11/1/2020,13,\N,71.1368,1017.892,FALSE,18.0304,2,0,,,,11,MEDIUM,HARD,2
Lewis Hamilton,1,Turkish Grand Prix,1044,11/15/2020,6,1,80.16115108,1008.496403,TRUE,13.09568345,0,0,6139.313,High,,8,WET,INTERMEDIATE,2
Sergio Perez,815,Turkish Grand Prix,1044,11/15/2020,3,2,80.16115108,1008.496403,TRUE,13.09568345,0,0,6170.946,High,,10,WET,INTERMEDIATE,2
Sebastian Vettel,20,Turkish Grand Prix,1044,11/15/2020,11,3,80.16115108,1008.496403,TRUE,13.09568345,0,0,6171.273,High,,8,WET,INTERMEDIATE,3
Charles Leclerc,844,Turkish Grand Prix,1044,11/15/2020,12,4,80.16115108,1008.496403,TRUE,13.09568345,0,0,6173.171,High,,6,WET,INTERMEDIATE,3
Carlos Sainz,832,Turkish Grand Prix,1044,11/15/2020,15,5,80.16115108,1008.496403,TRUE,13.09568345,0,0,6173.676,High,,10,WET,INTERMEDIATE,3
Max Verstappen,830,Turkish Grand Prix,1044,11/15/2020,2,6,80.16115108,1008.496403,TRUE,13.09568345,0,0,6184.186,High,,11,WET,INTERMEDIATE,4
Alexander Albon,848,Turkish Grand Prix,1044,11/15/2020,4,7,80.16115108,1008.496403,TRUE,13.09568345,0,0,6185.797,High,,12,WET,INTERMEDIATE,3
Lando Norris,846,Turkish Grand Prix,1044,11/15/2020,14,8,80.16115108,1008.496403,TRUE,13.09568345,0,0,6200.572,High,,9,WET,INTERMEDIATE,3
Lance Stroll,840,Turkish Grand Prix,1044,11/15/2020,1,9,80.16115108,1008.496403,TRUE,13.09568345,0,0,6211.666,High,,9,WET,INTERMEDIATE,3
Daniel Ricciardo,817,Turkish Grand Prix,1044,11/15/2020,5,10,80.16115108,1008.496403,TRUE,13.09568345,0,0,6234.773,High,,10,WET,INTERMEDIATE,3
Esteban Ocon,839,Turkish Grand Prix,1044,11/15/2020,7,11,80.16115108,1008.496403,TRUE,13.09568345,0,0,,High,,1,WET,INTERMEDIATE,3
Daniil Kvyat,826,Turkish Grand Prix,1044,11/15/2020,16,12,80.16115108,1008.496403,TRUE,13.09568345,0,0,,High,,8,WET,INTERMEDIATE,2
Pierre Gasly,842,Turkish Grand Prix,1044,11/15/2020,19,13,80.16115108,1008.496403,TRUE,13.09568345,0,0,,High,,10,WET,INTERMEDIATE,3
Valtteri Bottas,822,Turkish Grand Prix,1044,11/15/2020,9,14,80.16115108,1008.496403,TRUE,13.09568345,0,0,,High,,7,WET,INTERMEDIATE,3
Kimi Räikkönen,8,Turkish Grand Prix,1044,11/15/2020,8,15,80.16115108,1008.496403,TRUE,13.09568345,0,0,,High,,8,WET,INTERMEDIATE,4
George Russell,847,Turkish Grand Prix,1044,11/15/2020,0,16,80.16115108,1008.496403,TRUE,13.09568345,0,0,,High,,1,INTERMEDIATE,INTERMEDIATE,4
Kevin Magnussen,825,Turkish Grand Prix,1044,11/15/2020,13,17,80.16115108,1008.496403,TRUE,13.09568345,0,0,,High,,8,WET,INTERMEDIATE,3
Romain Grosjean,154,Turkish Grand Prix,1044,11/15/2020,17,\N,80.16115108,1008.496403,TRUE,13.09568345,0,0,,High,,8,WET,INTERMEDIATE,3
Antonio Giovinazzi,841,Turkish Grand Prix,1044,11/15/2020,10,\N,80.16115108,1008.496403,TRUE,13.09568345,0,0,,High,,8,WET,INTERMEDIATE,2
Nicholas Latifi,849,Turkish Grand Prix,1044,11/15/2020,0,\N,80.16115108,1008.496403,TRUE,13.09568345,0,0,,High,,1,INTERMEDIATE,INTERMEDIATE,4
Lewis Hamilton,1,Bahrain Grand Prix,1045,11/29/2020,1,1,67.84722222,1015.897222,FALSE,25.09907407,8,1,10787.515,Medium,1205,1,MEDIUM,HARD,4
Max Verstappen,830,Bahrain Grand Prix,1045,11/29/2020,3,2,67.84722222,1015.897222,FALSE,25.09907407,9,1,10788.769,Medium,1205,1,MEDIUM,MEDIUM,5
Alexander Albon,848,Bahrain Grand Prix,1045,11/29/2020,4,3,67.84722222,1015.897222,FALSE,25.09907407,9,1,10795.52,Medium,1205,1,MEDIUM,HARD,4
Lando Norris,846,Bahrain Grand Prix,1045,11/29/2020,9,4,67.84722222,1015.897222,FALSE,25.09907407,9,1,10798.852,Medium,1205,1,MEDIUM,HARD,4
Carlos Sainz,832,Bahrain Grand Prix,1045,11/29/2020,15,5,67.84722222,1015.897222,FALSE,25.09907407,9,1,10799.302,Medium,1205,1,SOFT,HARD,4
Pierre Gasly,842,Bahrain Grand Prix,1045,11/29/2020,8,6,67.84722222,1015.897222,FALSE,25.09907407,9,1,10799.457,Medium,1205,1,MEDIUM,HARD,3
Daniel Ricciardo,817,Bahrain Grand Prix,1045,11/29/2020,6,7,67.84722222,1015.897222,FALSE,25.09907407,9,1,10806.883,Medium,1205,1,MEDIUM,HARD,4
Valtteri Bottas,822,Bahrain Grand Prix,1045,11/29/2020,2,8,67.84722222,1015.897222,FALSE,25.09907407,9,1,10807.195,Medium,1205,1,MEDIUM,MEDIUM,5
Esteban Ocon,839,Bahrain Grand Prix,1045,11/29/2020,7,9,67.84722222,1015.897222,FALSE,25.09907407,9,1,10810.318,Medium,1205,1,MEDIUM,HARD,4
Charles Leclerc,844,Bahrain Grand Prix,1045,11/29/2020,12,10,67.84722222,1015.897222,FALSE,25.09907407,8,1,,Medium,1205,1,HARD,HARD,4
Daniil Kvyat,826,Bahrain Grand Prix,1045,11/29/2020,10,11,67.84722222,1015.897222,FALSE,25.09907407,9,1,,Medium,1205,1,MEDIUM,HARD,4
George Russell,847,Bahrain Grand Prix,1045,11/29/2020,14,12,67.84722222,1015.897222,FALSE,25.09907407,9,1,,Medium,1205,1,MEDIUM,MEDIUM,4
Sebastian Vettel,20,Bahrain Grand Prix,1045,11/29/2020,11,13,67.84722222,1015.897222,FALSE,25.09907407,9,1,,Medium,1205,1,MEDIUM,HARD,4
Nicholas Latifi,849,Bahrain Grand Prix,1045,11/29/2020,20,14,67.84722222,1015.897222,FALSE,25.09907407,9,1,,Medium,1205,1,HARD,HARD,4
Kimi Räikkönen,8,Bahrain Grand Prix,1045,11/29/2020,17,15,67.84722222,1015.897222,FALSE,25.09907407,9,1,,Medium,1205,1,MEDIUM,MEDIUM,4
Antonio Giovinazzi,841,Bahrain Grand Prix,1045,11/29/2020,16,16,67.84722222,1015.897222,FALSE,25.09907407,9,1,,Medium,1205,1,MEDIUM,SOFT,4
Kevin Magnussen,825,Bahrain Grand Prix,1045,11/29/2020,18,17,67.84722222,1015.897222,FALSE,25.09907407,9,1,,Medium,1205,1,MEDIUM,SOFT,5
Sergio Perez,815,Bahrain Grand Prix,1045,11/29/2020,5,18,67.84722222,1015.897222,FALSE,25.09907407,6,1,,Medium,1205,1,MEDIUM,HARD,4
Romain Grosjean,154,Bahrain Grand Prix,1045,11/29/2020,19,\N,67.84722222,1015.897222,FALSE,25.09907407,0,0,,Medium,1205,,HARD,HARD,1
Lance Stroll,840,Bahrain Grand Prix,1045,11/29/2020,13,\N,67.84722222,1015.897222,FALSE,25.09907407,0,1,,Medium,1205,1,MEDIUM,MEDIUM,2
Sergio Perez,815,Sakhir Grand Prix,1046,12/6/2020,5,1,58.16929134,1015.941732,FALSE,20.94724409,13,0,5475.114,,,1,SOFT,HARD,3
Esteban Ocon,839,Sakhir Grand Prix,1046,12/6/2020,11,2,58.16929134,1015.941732,FALSE,20.94724409,13,0,5485.632,,,41,MEDIUM,HARD,2
Lance Stroll,840,Sakhir Grand Prix,1046,12/6/2020,10,3,58.16929134,1015.941732,FALSE,20.94724409,13,0,5486.983,,,42,SOFT,MEDIUM,2
Carlos Sainz,832,Sakhir Grand Prix,1046,12/6/2020,8,4,58.16929134,1015.941732,FALSE,20.94724409,13,0,5487.694,,,28,SOFT,MEDIUM,3
Daniel Ricciardo,817,Sakhir Grand Prix,1046,12/6/2020,7,5,58.16929134,1015.941732,FALSE,20.94724409,13,0,5488.444,,,29,SOFT,HARD,3
Alexander Albon,848,Sakhir Grand Prix,1046,12/6/2020,12,6,58.16929134,1015.941732,FALSE,20.94724409,13,0,5488.956,,,47,MEDIUM,SOFT,3
Daniil Kvyat,826,Sakhir Grand Prix,1046,12/6/2020,6,7,58.16929134,1015.941732,FALSE,20.94724409,14,0,5489.648,,,27,SOFT,HARD,3
Valtteri Bottas,822,Sakhir Grand Prix,1046,12/6/2020,1,8,58.16929134,1015.941732,FALSE,20.94724409,13,0,5490.503,,,49,MEDIUM,HARD,3
George Russell,847,Sakhir Grand Prix,1046,12/6/2020,2,9,58.16929134,1015.941732,FALSE,20.94724409,13,0,5493.67,,,45,MEDIUM,SOFT,5
Lando Norris,846,Sakhir Grand Prix,1046,12/6/2020,19,10,58.16929134,1015.941732,FALSE,20.94724409,14,0,5494.655,,,20,SOFT,MEDIUM,3
Pierre Gasly,842,Sakhir Grand Prix,1046,12/6/2020,9,11,58.16929134,1015.941732,FALSE,20.94724409,14,0,5495.641,,,28,SOFT,HARD,3
Sebastian Vettel,20,Sakhir Grand Prix,1046,12/6/2020,13,12,58.16929134,1015.941732,FALSE,20.94724409,14,0,5497.725,,,31,MEDIUM,SOFT,4
Antonio Giovinazzi,841,Sakhir Grand Prix,1046,12/6/2020,14,13,58.16929134,1015.941732,FALSE,20.94724409,14,0,5499.225,,,26,MEDIUM,MEDIUM,3
Kimi Räikkönen,8,Sakhir Grand Prix,1046,12/6/2020,18,14,58.16929134,1015.941732,FALSE,20.94724409,14,0,5501.267,,,23,MEDIUM,SOFT,4
Kevin Magnussen,825,Sakhir Grand Prix,1046,12/6/2020,15,15,58.16929134,1015.941732,FALSE,20.94724409,14,0,5507.484,,,26,SOFT,SOFT,3
Jack Aitken,851,Sakhir Grand Prix,1046,12/6/2020,17,16,58.16929134,1015.941732,FALSE,20.94724409,15,0,5508.788,,,31,MEDIUM,SOFT,4
Pietro Fittipaldi,850,Sakhir Grand Prix,1046,12/6/2020,20,17,58.16929134,1015.941732,FALSE,20.94724409,15,0,5511.972,,,31,SOFT,SOFT,4
Max Verstappen,830,Sakhir Grand Prix,1046,12/6/2020,3,\N,58.16929134,1015.941732,FALSE,20.94724409,1,0,,,,,SOFT,SOFT,1
Charles Leclerc,844,Sakhir Grand Prix,1046,12/6/2020,4,\N,58.16929134,1015.941732,FALSE,20.94724409,1,0,,,,,SOFT,SOFT,1
Nicholas Latifi,849,Sakhir Grand Prix,1046,12/6/2020,16,\N,58.16929134,1015.941732,FALSE,20.94724409,6,0,,,,27,SOFT,MEDIUM,2
Max Verstappen,830,Abu Dhabi Grand Prix,1047,12/13/2020,1,1,55.44666667,1015.847407,FALSE,23.12148148,3,0,5788.645,,,10,MEDIUM,HARD,2
Valtteri Bottas,822,Abu Dhabi Grand Prix,1047,12/13/2020,2,2,55.44666667,1015.847407,FALSE,23.12148148,3,0,5804.621,,,10,MEDIUM,HARD,2
Lewis Hamilton,1,Abu Dhabi Grand Prix,1047,12/13/2020,3,3,55.44666667,1015.847407,FALSE,23.12148148,3,0,5807.06,,,10,MEDIUM,HARD,2
Alexander Albon,848,Abu Dhabi Grand Prix,1047,12/13/2020,5,4,55.44666667,1015.847407,FALSE,23.12148148,3,0,5808.632,,,10,SOFT,HARD,2
Lando Norris,846,Abu Dhabi Grand Prix,1047,12/13/2020,4,5,55.44666667,1015.847407,FALSE,23.12148148,3,0,5849.374,,,10,SOFT,HARD,2
Carlos Sainz,832,Abu Dhabi Grand Prix,1047,12/13/2020,6,6,55.44666667,1015.847407,FALSE,23.12148148,3,0,5854.307,,,10,MEDIUM,HARD,2
Daniel Ricciardo,817,Abu Dhabi Grand Prix,1047,12/13/2020,11,7,55.44666667,1015.847407,FALSE,23.12148148,3,0,5862.393,,,39,HARD,MEDIUM,2
Pierre Gasly,842,Abu Dhabi Grand Prix,1047,12/13/2020,9,8,55.44666667,1015.847407,FALSE,23.12148148,3,0,5878.363,,,10,SOFT,HARD,2
Esteban Ocon,839,Abu Dhabi Grand Prix,1047,12/13/2020,10,9,55.44666667,1015.847407,FALSE,23.12148148,3,0,5889.714,,,10,MEDIUM,HARD,2
Lance Stroll,840,Abu Dhabi Grand Prix,1047,12/13/2020,8,10,55.44666667,1015.847407,FALSE,23.12148148,3,0,5891.383,,,10,SOFT,HARD,2
Daniil Kvyat,826,Abu Dhabi Grand Prix,1047,12/13/2020,7,11,55.44666667,1015.847407,FALSE,23.12148148,3,0,,,,10,SOFT,HARD,2
Kimi Räikkönen,8,Abu Dhabi Grand Prix,1047,12/13/2020,15,12,55.44666667,1015.847407,FALSE,23.12148148,3,0,,,,10,MEDIUM,HARD,2
Charles Leclerc,844,Abu Dhabi Grand Prix,1047,12/13/2020,12,13,55.44666667,1015.847407,FALSE,23.12148148,3,0,,,,22,MEDIUM,HARD,2
Sebastian Vettel,20,Abu Dhabi Grand Prix,1047,12/13/2020,13,14,55.44666667,1015.847407,FALSE,23.12148148,3,0,,,,35,HARD,MEDIUM,2
George Russell,847,Abu Dhabi Grand Prix,1047,12/13/2020,16,15,55.44666667,1015.847407,FALSE,23.12148148,3,0,,,,10,MEDIUM,HARD,2
Antonio Giovinazzi,841,Abu Dhabi Grand Prix,1047,12/13/2020,14,16,55.44666667,1015.847407,FALSE,23.12148148,3,0,,,,27,MEDIUM,HARD,2
Nicholas Latifi,849,Abu Dhabi Grand Prix,1047,12/13/2020,18,17,55.44666667,1015.847407,FALSE,23.12148148,3,0,,,,11,MEDIUM,MEDIUM,3
Kevin Magnussen,825,Abu Dhabi Grand Prix,1047,12/13/2020,20,18,55.44666667,1015.847407,FALSE,23.12148148,3,0,,,,31,HARD,MEDIUM,3
Pietro Fittipaldi,850,Abu Dhabi Grand Prix,1047,12/13/2020,17,19,55.44666667,1015.847407,FALSE,23.12148148,3,0,,,,10,MEDIUM,SOFT,4
Sergio Perez,815,Abu Dhabi Grand Prix,1047,12/13/2020,19,\N,55.44666667,1015.847407,FALSE,23.12148148,0,0,,,,,HARD,HARD,1
Lewis Hamilton,1,Qatar Grand Prix,1051,11/21/2021,1,1,75.54013158,1012.307237,TRUE,26.41513158,0,0,5068.471,,,18,MEDIUM,MEDIUM,3
Max Verstappen,830,Qatar Grand Prix,1051,11/21/2021,7,2,75.54013158,1012.307237,TRUE,26.41513158,0,0,5094.214,,,17,MEDIUM,SOFT,4
Fernando Alonso,4,Qatar Grand Prix,1051,11/21/2021,3,3,75.54013158,1012.307237,TRUE,26.41513158,0,0,5127.928,,,23,SOFT,HARD,2
Sergio Perez,815,Qatar Grand Prix,1051,11/21/2021,11,4,75.54013158,1012.307237,TRUE,26.41513158,0,0,5130.777,,,19,MEDIUM,MEDIUM,3
Esteban Ocon,839,Qatar Grand Prix,1051,11/21/2021,9,5,75.54013158,1012.307237,TRUE,26.41513158,0,0,5149.041,,,24,SOFT,HARD,2
Lance Stroll,840,Qatar Grand Prix,1051,11/21/2021,12,6,75.54013158,1012.307237,TRUE,26.41513158,0,0,5149.745,,,23,MEDIUM,HARD,2
Carlos Sainz,832,Qatar Grand Prix,1051,11/21/2021,5,7,75.54013158,1012.307237,TRUE,26.41513158,0,0,5150.382,,,27,MEDIUM,HARD,2
Charles Leclerc,844,Qatar Grand Prix,1051,11/21/2021,13,8,75.54013158,1012.307237,TRUE,26.41513158,0,0,5151.597,,,27,MEDIUM,HARD,2
Lando Norris,846,Qatar Grand Prix,1051,11/21/2021,4,9,75.54013158,1012.307237,TRUE,26.41513158,0,0,,,,25,SOFT,MEDIUM,3
Sebastian Vettel,20,Qatar Grand Prix,1051,11/21/2021,10,10,75.54013158,1012.307237,TRUE,26.41513158,0,0,,,,26,SOFT,MEDIUM,2
Pierre Gasly,842,Qatar Grand Prix,1051,11/21/2021,2,11,75.54013158,1012.307237,TRUE,26.41513158,0,0,,,,13,SOFT,MEDIUM,3
Daniel Ricciardo,817,Qatar Grand Prix,1051,11/21/2021,14,12,75.54013158,1012.307237,TRUE,26.41513158,0,0,,,,26,MEDIUM,HARD,2
Yuki Tsunoda,852,Qatar Grand Prix,1051,11/21/2021,8,13,75.54013158,1012.307237,TRUE,26.41513158,0,0,,,,9,SOFT,HARD,3
Kimi Räikkönen,8,Qatar Grand Prix,1051,11/21/2021,16,14,75.54013158,1012.307237,TRUE,26.41513158,0,0,,,,10,SOFT,HARD,3
Antonio Giovinazzi,841,Qatar Grand Prix,1051,11/21/2021,18,15,75.54013158,1012.307237,TRUE,26.41513158,0,0,,,,15,SOFT,MEDIUM,3
Mick Schumacher,854,Qatar Grand Prix,1051,11/21/2021,19,16,75.54013158,1012.307237,TRUE,26.41513158,0,0,,,,22,SOFT,MEDIUM,2
George Russell,847,Qatar Grand Prix,1051,11/21/2021,15,17,75.54013158,1012.307237,TRUE,26.41513158,0,0,,,,17,SOFT,SOFT,3
Nikita Mazepin,853,Qatar Grand Prix,1051,11/21/2021,20,18,75.54013158,1012.307237,TRUE,26.41513158,0,0,,,,31,MEDIUM,SOFT,2
Valtteri Bottas,822,Qatar Grand Prix,1051,11/21/2021,6,\N,75.54013158,1012.307237,TRUE,26.41513158,0,0,,,,33,MEDIUM,HARD,2
Nicholas Latifi,849,Qatar Grand Prix,1051,11/21/2021,17,\N,75.54013158,1012.307237,TRUE,26.41513158,0,0,,,,18,SOFT,HARD,2
Lewis Hamilton,1,Bahrain Grand Prix,1052,3/28/2021,2,1,54.51729323,1014.910526,FALSE,20.53834586,3,0,5523.897,Medium,1205,13,MEDIUM,HARD,3
Max Verstappen,830,Bahrain Grand Prix,1052,3/28/2021,1,2,54.51729323,1014.910526,FALSE,20.53834586,3,0,5524.642,Medium,1205,17,MEDIUM,HARD,3
Valtteri Bottas,822,Bahrain Grand Prix,1052,3/28/2021,3,3,54.51729323,1014.910526,FALSE,20.53834586,3,0,5561.28,Medium,1205,16,MEDIUM,MEDIUM,4
Lando Norris,846,Bahrain Grand Prix,1052,3/28/2021,7,4,54.51729323,1014.910526,FALSE,20.53834586,3,0,5570.363,Medium,1205,12,SOFT,HARD,3
Sergio Perez,815,Bahrain Grand Prix,1052,3/28/2021,0,5,54.51729323,1014.910526,FALSE,20.53834586,3,0,5575.944,Medium,1205,1,MEDIUM,MEDIUM,6
Charles Leclerc,844,Bahrain Grand Prix,1052,3/28/2021,4,6,54.51729323,1014.910526,FALSE,20.53834586,3,0,5582.987,Medium,1205,12,SOFT,HARD,3
Daniel Ricciardo,817,Bahrain Grand Prix,1052,3/28/2021,6,7,54.51729323,1014.910526,FALSE,20.53834586,3,0,5589.901,Medium,1205,13,SOFT,HARD,3
Carlos Sainz,832,Bahrain Grand Prix,1052,3/28/2021,8,8,54.51729323,1014.910526,FALSE,20.53834586,3,0,5590.997,Medium,1205,15,SOFT,HARD,3
Yuki Tsunoda,852,Bahrain Grand Prix,1052,3/28/2021,13,9,54.51729323,1014.910526,FALSE,20.53834586,3,0,5609.589,Medium,1205,15,MEDIUM,HARD,3
Lance Stroll,840,Bahrain Grand Prix,1052,3/28/2021,10,10,54.51729323,1014.910526,FALSE,20.53834586,3,0,5610.61,Medium,1205,12,SOFT,HARD,3
Kimi Räikkönen,8,Bahrain Grand Prix,1052,3/28/2021,14,11,54.51729323,1014.910526,FALSE,20.53834586,3,0,5612.761,Medium,1205,13,MEDIUM,MEDIUM,3
Antonio Giovinazzi,841,Bahrain Grand Prix,1052,3/28/2021,12,12,54.51729323,1014.910526,FALSE,20.53834586,3,0,,Medium,1205,12,MEDIUM,MEDIUM,3
Esteban Ocon,839,Bahrain Grand Prix,1052,3/28/2021,16,13,54.51729323,1014.910526,FALSE,20.53834586,3,0,,Medium,1205,13,SOFT,HARD,3
George Russell,847,Bahrain Grand Prix,1052,3/28/2021,15,14,54.51729323,1014.910526,FALSE,20.53834586,3,0,,Medium,1205,13,SOFT,MEDIUM,3
Sebastian Vettel,20,Bahrain Grand Prix,1052,3/28/2021,20,15,54.51729323,1014.910526,FALSE,20.53834586,3,0,,Medium,1205,24,MEDIUM,HARD,2
Mick Schumacher,854,Bahrain Grand Prix,1052,3/28/2021,18,16,54.51729323,1014.910526,FALSE,20.53834586,3,0,,Medium,1205,14,MEDIUM,HARD,3
Pierre Gasly,842,Bahrain Grand Prix,1052,3/28/2021,5,17,54.51729323,1014.910526,FALSE,20.53834586,3,0,,Medium,1205,4,MEDIUM,HARD,4
Nicholas Latifi,849,Bahrain Grand Prix,1052,3/28/2021,17,18,54.51729323,1014.910526,FALSE,20.53834586,3,0,,Medium,1205,14,SOFT,MEDIUM,3
Fernando Alonso,4,Bahrain Grand Prix,1052,3/28/2021,9,\N,54.51729323,1014.910526,FALSE,20.53834586,3,0,,Medium,1205,11,SOFT,HARD,3
Nikita Mazepin,853,Bahrain Grand Prix,1052,3/28/2021,19,\N,54.51729323,1014.910526,FALSE,20.53834586,1,0,,Medium,1205,,MEDIUM,MEDIUM,1
Max Verstappen,830,Emilia Romagna Grand Prix,1053,4/18/2021,3,1,69.48881988,1011.252795,TRUE,10.62111801,7,1,7354.598,,,27,INTERMEDIATE,MEDIUM,3
Lewis Hamilton,1,Emilia Romagna Grand Prix,1053,4/18/2021,1,2,69.48881988,1011.252795,TRUE,10.62111801,8,1,7376.598,,,28,INTERMEDIATE,MEDIUM,5
Lando Norris,846,Emilia Romagna Grand Prix,1053,4/18/2021,7,3,69.48881988,1011.252795,TRUE,10.62111801,9,1,7378.3,,,28,INTERMEDIATE,SOFT,3
Charles Leclerc,844,Emilia Romagna Grand Prix,1053,4/18/2021,4,4,69.48881988,1011.252795,TRUE,10.62111801,8,1,7380.177,,,28,INTERMEDIATE,MEDIUM,3
Carlos Sainz,832,Emilia Romagna Grand Prix,1053,4/18/2021,11,5,69.48881988,1011.252795,TRUE,10.62111801,9,1,7381.634,,,27,INTERMEDIATE,MEDIUM,3
Daniel Ricciardo,817,Emilia Romagna Grand Prix,1053,4/18/2021,6,6,69.48881988,1011.252795,TRUE,10.62111801,9,1,7405.818,,,27,INTERMEDIATE,SOFT,3
Pierre Gasly,842,Emilia Romagna Grand Prix,1053,4/18/2021,5,7,69.48881988,1011.252795,TRUE,10.62111801,9,1,7407.416,,,14,WET,MEDIUM,5
Lance Stroll,840,Emilia Romagna Grand Prix,1053,4/18/2021,10,8,69.48881988,1011.252795,TRUE,10.62111801,8,1,7411.507,,,27,INTERMEDIATE,MEDIUM,4
Esteban Ocon,839,Emilia Romagna Grand Prix,1053,4/18/2021,9,9,69.48881988,1011.252795,TRUE,10.62111801,8,1,7420.302,,,1,WET,MEDIUM,6
Fernando Alonso,4,Emilia Romagna Grand Prix,1053,4/18/2021,15,10,69.48881988,1011.252795,TRUE,10.62111801,9,1,7421.159,,,28,INTERMEDIATE,MEDIUM,4
Sergio Perez,815,Emilia Romagna Grand Prix,1053,4/18/2021,2,11,69.48881988,1011.252795,TRUE,10.62111801,9,1,7421.749,,,28,INTERMEDIATE,SOFT,3
Yuki Tsunoda,852,Emilia Romagna Grand Prix,1053,4/18/2021,20,12,69.48881988,1011.252795,TRUE,10.62111801,8,1,7427.782,,,25,INTERMEDIATE,SOFT,4
Kimi Räikkönen,8,Emilia Romagna Grand Prix,1053,4/18/2021,16,13,69.48881988,1011.252795,TRUE,10.62111801,8,1,7449.371,,,26,INTERMEDIATE,MEDIUM,4
Antonio Giovinazzi,841,Emilia Romagna Grand Prix,1053,4/18/2021,17,14,69.48881988,1011.252795,TRUE,10.62111801,8,1,,,,27,INTERMEDIATE,MEDIUM,5
Sebastian Vettel,20,Emilia Romagna Grand Prix,1053,4/18/2021,0,15,69.48881988,1011.252795,TRUE,10.62111801,9,1,,,,1,INTERMEDIATE,SOFT,8
Mick Schumacher,854,Emilia Romagna Grand Prix,1053,4/18/2021,18,16,69.48881988,1011.252795,TRUE,10.62111801,8,1,,,,5,WET,MEDIUM,5
Nikita Mazepin,853,Emilia Romagna Grand Prix,1053,4/18/2021,19,17,69.48881988,1011.252795,TRUE,10.62111801,9,1,,,,12,WET,MEDIUM,5
Valtteri Bottas,822,Emilia Romagna Grand Prix,1053,4/18/2021,8,\N,69.48881988,1011.252795,TRUE,10.62111801,7,0,,,,28,INTERMEDIATE,MEDIUM,2
George Russell,847,Emilia Romagna Grand Prix,1053,4/18/2021,12,\N,69.48881988,1011.252795,TRUE,10.62111801,7,0,,,,26,INTERMEDIATE,MEDIUM,2
Nicholas Latifi,849,Emilia Romagna Grand Prix,1053,4/18/2021,14,\N,69.48881988,1011.252795,TRUE,10.62111801,0,0,,,,,INTERMEDIATE,INTERMEDIATE,1
Lewis Hamilton,1,Portuguese Grand Prix,1054,5/2/2021,2,1,39.40373134,1004.813433,FALSE,19.39253731,5,0,5671.421,,,2,MEDIUM,HARD,4
Max Verstappen,830,Portuguese Grand Prix,1054,5/2/2021,3,2,39.40373134,1004.813433,FALSE,19.39253731,5,0,5700.569,,,2,MEDIUM,SOFT,5
Valtteri Bottas,822,Portuguese Grand Prix,1054,5/2/2021,1,3,39.40373134,1004.813433,FALSE,19.39253731,5,0,5704.951,,,2,MEDIUM,SOFT,5
Sergio Perez,815,Portuguese Grand Prix,1054,5/2/2021,4,4,39.40373134,1004.813433,FALSE,19.39253731,5,0,5711.156,,,2,MEDIUM,SOFT,4
Lando Norris,846,Portuguese Grand Prix,1054,5/2/2021,7,5,39.40373134,1004.813433,FALSE,19.39253731,5,0,5722.79,,,2,SOFT,MEDIUM,4
